EmployeeID,EmployeeLevel,TenureYears,ProductGroup,Country,WorkLocation,TeamSize,PerformanceRating,SatisfactionScore
765240,1,1,GroupA,United States,hybrid,5,,1
330739,2,1,GroupA,United States,remote,1,,1
382250,1,4,GroupA,Canada,onsite,1,4.0,4
734016,1,7,GroupA,United States,hybrid,7,5.0,4
359921,1,2,GroupC,United States,onsite,18,1.0,1
270956,2,8,GroupA,India,hybrid,1,5.0,4
244355,1,1,GroupB,Canada,hybrid,7,,5
584453,1,7,GroupB,United States,hybrid,5,2.0,4
967683,1,1,GroupA,United States,remote,3,,3
573516,4,6,GroupB,United States,remote,4,4.0,4
127726,3,2,GroupA,United States,onsite,4,4.0,5
446083,2,1,GroupA,United States,remote,4,,4
592414,1,1,GroupA,United States,hybrid,5,,2
236417,1,4,GroupA,Canada,remote,5,3.0,3
604545,1,2,GroupC,India,onsite,8,1.0,4
750760,2,6,GroupC,India,onsite,13,3.0,2
741455,1,2,GroupB,Canada,remote,5,3.0,5
562887,1,3,GroupC,India,onsite,12,1.0,4
858554,1,1,GroupA,United States,remote,19,,5
492102,3,5,GroupB,United States,hybrid,4,4.0,3
535271,2,1,GroupB,United States,hybrid,5,,2
916375,1,2,GroupA,India,hybrid,6,2.0,5
602738,1,2,GroupB,United States,hybrid,5,1.0,4
678221,1,1,GroupA,Canada,remote,4,,5
167934,3,4,GroupA,India,hybrid,5,1.0,5
485794,3,3,GroupA,Canada,hybrid,6,3.0,3
258488,1,6,GroupA,United States,hybrid,9,4.0,3
731140,2,10,GroupC,India,onsite,11,1.0,5
304444,3,6,GroupC,United States,onsite,17,2.0,2
830931,2,3,GroupD,United States,remote,10,5.0,4
993976,1,3,GroupA,United States,remote,3,5.0,3
620455,1,1,GroupB,United States,remote,5,,4
460522,2,6,GroupA,India,remote,6,4.0,3
835461,1,1,GroupA,United States,remote,9,,3
323826,2,2,GroupC,United States,onsite,11,4.0,4
531383,2,4,GroupA,United States,onsite,7,1.0,2
146147,1,1,GroupD,United States,remote,1,,5
532487,2,1,GroupB,United States,hybrid,6,,4
454134,4,2,GroupB,United States,remote,3,4.0,3
835392,1,7,GroupA,United States,onsite,7,3.0,5
802346,2,4,GroupA,United States,hybrid,6,5.0,3
820001,1,1,GroupB,Canada,hybrid,2,,3
501308,1,2,GroupB,Canada,onsite,5,2.0,4
566175,1,1,GroupA,Canada,hybrid,7,,5
321877,4,6,GroupA,United States,hybrid,1,3.0,1
371819,1,3,GroupB,United States,hybrid,6,5.0,2
323376,3,7,GroupA,United States,remote,9,5.0,5
307449,2,9,GroupA,India,onsite,6,1.0,4
688353,2,7,GroupA,Canada,hybrid,3,2.0,4
395374,4,7,GroupA,Canada,onsite,7,3.0,2
440937,2,2,GroupB,United States,remote,5,4.0,5
709180,2,2,GroupB,United States,hybrid,6,1.0,3
320092,4,2,GroupD,United States,remote,4,4.0,5
159941,4,4,GroupA,United States,hybrid,3,5.0,4
522895,3,6,GroupC,United States,onsite,15,3.0,2
460647,2,3,GroupA,United States,onsite,5,1.0,3
461319,1,3,GroupC,United States,onsite,4,3.0,1
213891,1,7,GroupB,United States,remote,3,3.0,5
993764,1,1,GroupA,Canada,remote,6,,4
962696,1,1,GroupA,Canada,hybrid,4,,3
366216,2,7,GroupA,India,hybrid,4,5.0,5
317193,1,2,GroupA,India,hybrid,1,5.0,3
986111,1,1,GroupA,India,hybrid,9,,4
657739,3,6,GroupD,United States,hybrid,2,3.0,2
970601,4,5,GroupC,United States,onsite,8,3.0,1
542806,3,6,GroupA,United States,hybrid,3,2.0,4
107476,1,3,GroupA,India,remote,6,1.0,3
784621,2,3,GroupA,United States,onsite,11,4.0,4
678786,1,2,GroupA,United States,hybrid,3,1.0,5
116298,3,5,GroupB,Canada,hybrid,10,3.0,3
629530,1,2,GroupB,United States,remote,9,3.0,5
809803,2,4,GroupA,Canada,hybrid,6,4.0,3
884844,1,2,GroupC,United States,onsite,16,2.0,3
599872,2,6,GroupC,India,onsite,12,2.0,3
837656,2,10,GroupA,India,hybrid,5,4.0,5
618505,2,1,GroupA,India,remote,6,,5
302256,1,1,GroupA,United States,hybrid,11,,2
194024,1,1,GroupB,United States,onsite,10,,4
869947,1,1,GroupB,United States,onsite,1,,3
612353,2,5,GroupA,Canada,hybrid,5,3.0,5
221794,1,2,GroupA,Canada,onsite,5,4.0,5
830653,2,9,GroupA,India,onsite,6,2.0,3
700981,2,1,GroupA,Canada,onsite,15,,5
560610,1,3,GroupA,Canada,onsite,8,4.0,5
946258,2,9,GroupB,United States,hybrid,3,1.0,5
759356,1,4,GroupA,India,hybrid,3,5.0,4
569019,2,5,GroupB,United States,hybrid,3,4.0,5
915745,1,2,GroupA,India,hybrid,5,4.0,4
868145,1,1,GroupA,India,onsite,5,,5
979322,1,2,GroupA,United States,hybrid,4,1.0,4
367911,1,2,GroupB,United States,hybrid,4,2.0,1
426574,1,2,GroupA,United States,onsite,7,5.0,4
109533,1,1,GroupC,United States,onsite,13,,2
806311,1,5,GroupC,United States,onsite,11,1.0,1
196359,1,6,GroupA,India,hybrid,7,5.0,5
913608,2,5,GroupB,United States,hybrid,9,5.0,3
926957,4,9,GroupB,Canada,remote,9,3.0,5
886295,2,5,GroupA,United States,hybrid,16,4.0,4
320805,2,6,GroupA,India,onsite,5,4.0,4
637104,3,7,GroupA,United States,hybrid,5,1.0,4
314738,1,6,GroupB,United States,hybrid,6,3.0,3
562819,1,4,GroupA,United States,hybrid,6,4.0,2
866511,2,2,GroupA,United States,hybrid,4,4.0,4
903347,1,1,GroupC,India,onsite,11,,1
854665,1,4,GroupB,United States,onsite,5,2.0,4
100478,1,2,GroupA,United States,remote,4,5.0,4
967425,2,2,GroupB,Canada,hybrid,6,1.0,1
559429,1,1,GroupA,United States,hybrid,7,,5
344917,2,3,GroupC,India,onsite,13,5.0,5
254100,3,1,GroupB,United States,hybrid,3,,2
764316,4,1,GroupB,Canada,remote,6,,4
115544,1,3,GroupA,United States,hybrid,7,5.0,4
238546,1,1,GroupA,India,hybrid,1,,4
999682,2,2,GroupA,Canada,hybrid,3,2.0,3
456322,2,2,GroupA,India,hybrid,5,4.0,2
736986,1,1,GroupA,Canada,hybrid,3,,2
274646,2,2,GroupA,India,hybrid,5,4.0,4
521335,4,5,GroupC,United States,onsite,13,1.0,3
447998,1,1,GroupC,United States,onsite,6,,2
446236,1,5,GroupB,United States,onsite,4,3.0,4
266216,2,13,GroupC,India,onsite,13,4.0,2
477463,3,14,GroupA,India,remote,15,5.0,3
330192,2,1,GroupB,United States,onsite,12,,4
734917,1,1,GroupB,United States,remote,5,,2
204228,2,4,GroupB,United States,hybrid,4,4.0,5
645085,3,3,GroupA,United States,remote,6,5.0,4
632668,1,4,GroupA,United States,onsite,4,5.0,2
296021,1,3,GroupB,United States,remote,7,3.0,5
228718,1,3,GroupB,United States,hybrid,5,2.0,2
817239,4,3,GroupC,India,hybrid,7,5.0,5
715973,2,2,GroupC,India,onsite,10,2.0,2
686076,1,3,GroupB,United States,remote,3,3.0,4
168657,2,3,GroupC,United States,onsite,11,1.0,4
489857,2,1,GroupB,United States,remote,7,,5
906972,3,5,GroupB,United States,remote,7,3.0,4
933630,1,2,GroupC,India,onsite,11,2.0,5
472103,1,2,GroupA,India,hybrid,2,1.0,3
912613,2,12,GroupB,Canada,remote,2,3.0,3
618897,4,4,GroupC,India,onsite,13,2.0,3
252767,1,3,GroupA,United States,hybrid,7,4.0,5
670336,3,3,GroupB,Canada,hybrid,10,5.0,4
838043,1,1,GroupC,United States,onsite,15,,1
767490,1,1,GroupC,India,onsite,9,,1
546830,3,4,GroupA,United States,onsite,1,4.0,3
709663,1,4,GroupB,Canada,hybrid,7,2.0,4
493190,1,4,GroupA,United States,remote,4,4.0,5
831260,2,2,GroupA,Canada,onsite,18,2.0,3
276086,3,3,GroupA,Canada,remote,12,4.0,3
652877,1,1,GroupB,United States,remote,6,,3
411979,3,5,GroupB,United States,remote,7,4.0,4
299746,2,4,GroupA,United States,hybrid,6,3.0,5
473464,1,2,GroupA,Canada,remote,7,5.0,5
328600,4,5,GroupC,United States,onsite,16,1.0,1
824834,1,3,GroupB,United States,hybrid,4,3.0,5
808259,1,1,GroupC,India,onsite,11,,1
844485,2,5,GroupA,Canada,onsite,5,5.0,3
165437,2,4,GroupA,United States,remote,5,5.0,3
296746,3,6,GroupA,Canada,onsite,5,5.0,3
953458,1,2,GroupC,United States,onsite,10,3.0,1
228550,2,1,GroupC,India,onsite,9,,2
778801,3,6,GroupC,India,onsite,12,2.0,3
141291,1,1,GroupB,United States,remote,4,,3
939014,1,3,GroupA,India,hybrid,7,5.0,5
172441,1,2,GroupA,Canada,hybrid,6,5.0,5
424788,2,3,GroupB,United States,onsite,3,3.0,4
245367,2,1,GroupA,Canada,remote,7,,4
878894,3,9,GroupA,India,hybrid,18,5.0,3
636111,2,1,GroupA,United States,hybrid,8,,1
904165,3,3,GroupA,India,remote,8,5.0,3
634444,1,3,GroupA,Canada,hybrid,6,4.0,5
505083,1,1,GroupA,Canada,remote,5,,3
354634,1,4,GroupB,United States,remote,3,5.0,3
762193,2,9,GroupA,Canada,hybrid,7,5.0,2
311848,1,1,GroupA,Canada,remote,4,,1
329978,3,6,GroupA,United States,hybrid,4,3.0,4
255822,2,3,GroupC,India,onsite,15,4.0,4
643877,1,1,GroupB,United States,hybrid,11,,5
855837,3,9,GroupC,India,onsite,19,1.0,2
713944,2,1,GroupB,Canada,remote,5,,5
152278,3,2,GroupA,United States,remote,12,5.0,5
442536,1,3,GroupB,Canada,remote,12,1.0,3
444478,3,3,GroupC,India,hybrid,9,3.0,2
620748,2,3,GroupB,Canada,hybrid,12,5.0,5
973745,3,2,GroupA,United States,remote,6,4.0,4
492677,3,13,GroupC,India,onsite,13,3.0,1
666855,2,12,GroupA,India,remote,1,4.0,1
189400,2,4,GroupA,United States,remote,5,4.0,4
432951,3,6,GroupC,India,onsite,12,1.0,2
827694,2,8,GroupD,United States,hybrid,9,5.0,3
608750,2,1,GroupC,United States,hybrid,9,,2
609802,4,2,GroupD,United States,remote,1,4.0,5
126787,2,2,GroupA,Canada,hybrid,20,1.0,4
110448,1,2,GroupA,India,hybrid,4,3.0,5
813792,1,2,GroupB,United States,hybrid,1,4.0,5
954030,3,4,GroupC,India,onsite,16,3.0,5
915982,1,4,GroupA,United States,hybrid,3,4.0,2
910990,1,1,GroupA,Canada,hybrid,5,,3
842650,1,4,GroupB,United States,onsite,5,4.0,3
361858,2,6,GroupA,United States,hybrid,6,3.0,5
806440,2,3,GroupA,United States,remote,6,5.0,4
742362,1,3,GroupA,Canada,hybrid,16,5.0,5
199437,3,7,GroupA,United States,hybrid,15,3.0,5
661724,1,3,GroupA,Canada,onsite,5,5.0,2
982235,1,1,GroupA,India,onsite,5,,4
353543,1,2,GroupA,Canada,onsite,2,4.0,4
594760,1,3,GroupB,Canada,hybrid,1,4.0,2
682818,1,2,GroupB,United States,hybrid,14,5.0,3
753698,1,2,GroupA,United States,onsite,6,2.0,5
502339,1,6,GroupB,United States,hybrid,20,5.0,4
738751,3,9,GroupC,United States,onsite,9,3.0,1
336049,2,1,GroupB,Canada,remote,3,,1
120071,3,3,GroupA,India,hybrid,8,5.0,5
775433,2,7,GroupD,United States,hybrid,2,3.0,1
322340,1,3,GroupA,India,onsite,5,3.0,5
552159,1,1,GroupC,India,onsite,10,,5
971526,2,6,GroupB,United States,remote,5,2.0,4
738353,3,9,GroupC,India,onsite,14,1.0,1
618284,4,1,GroupA,India,hybrid,4,,2
329400,3,6,GroupC,United States,onsite,6,3.0,3
333935,1,4,GroupA,United States,onsite,6,4.0,3
265634,2,2,GroupD,United States,remote,2,3.0,5
508458,1,3,GroupC,United States,onsite,14,4.0,2
987472,1,4,GroupC,India,onsite,9,1.0,2
475441,1,1,GroupA,United States,onsite,4,,4
952431,1,4,GroupC,United States,hybrid,14,3.0,2
860430,3,6,GroupB,United States,hybrid,9,3.0,2
696418,1,2,GroupB,Canada,hybrid,3,5.0,2
172743,1,3,GroupB,Canada,onsite,4,4.0,1
369332,2,2,GroupA,United States,hybrid,3,1.0,5
352858,1,2,GroupA,Canada,onsite,8,3.0,3
731857,2,5,GroupA,India,remote,3,3.0,3
152212,2,2,GroupA,Canada,hybrid,8,4.0,4
280959,3,8,GroupB,United States,onsite,4,4.0,2
658690,1,3,GroupB,United States,hybrid,18,2.0,3
637551,3,6,GroupA,Canada,remote,5,4.0,5
469184,1,1,GroupA,Canada,hybrid,1,,4
915375,3,9,GroupD,United States,remote,3,5.0,2
782069,2,14,GroupA,Canada,hybrid,9,4.0,4
885912,1,2,GroupB,United States,remote,4,4.0,5
454518,3,11,GroupB,Canada,hybrid,6,2.0,2
561763,1,2,GroupA,Canada,hybrid,6,4.0,5
648897,3,9,GroupC,United States,onsite,19,2.0,3
276490,2,2,GroupD,United States,remote,4,3.0,4
537764,4,7,GroupA,India,hybrid,6,4.0,3
251999,1,3,GroupB,United States,remote,4,3.0,5
523009,1,1,GroupB,Canada,hybrid,2,,4
310169,1,1,GroupC,India,hybrid,10,,2
411797,3,4,GroupA,India,onsite,5,4.0,3
416061,1,3,GroupB,United States,remote,2,3.0,5
170951,1,4,GroupA,Canada,hybrid,4,5.0,3
552304,1,2,GroupA,United States,hybrid,8,1.0,4
432284,2,5,GroupC,India,hybrid,10,3.0,3
100072,2,1,GroupC,India,onsite,12,,1
427105,3,2,GroupA,India,hybrid,20,2.0,5
878931,2,4,GroupA,Canada,onsite,5,4.0,5
369039,2,7,GroupB,United States,onsite,9,4.0,4
987209,2,5,GroupB,Canada,hybrid,6,4.0,5
849566,2,2,GroupA,Canada,hybrid,10,4.0,3
692844,2,4,GroupB,United States,remote,17,3.0,2
121654,1,2,GroupA,United States,hybrid,5,3.0,3
136888,4,5,GroupB,United States,onsite,10,3.0,1
444216,1,1,GroupC,United States,onsite,10,,5
235938,1,1,GroupA,Canada,onsite,2,,2
919403,1,2,GroupC,India,onsite,6,2.0,2
801249,1,3,GroupB,United States,hybrid,6,3.0,4
697161,1,3,GroupB,United States,remote,7,4.0,4
159463,3,5,GroupA,India,hybrid,8,3.0,4
737052,2,3,GroupB,Canada,onsite,10,5.0,5
562292,1,2,GroupA,India,remote,5,2.0,2
852026,1,7,GroupB,United States,hybrid,4,4.0,4
992589,1,2,GroupC,India,onsite,3,1.0,1
646015,1,3,GroupA,United States,remote,4,3.0,5
322811,1,2,GroupC,India,onsite,5,2.0,1
238922,4,6,GroupB,United States,onsite,1,5.0,3
175123,1,4,GroupB,United States,remote,11,4.0,5
931520,1,1,GroupA,United States,remote,7,,4
741313,2,5,GroupA,United States,onsite,4,5.0,5
334879,1,2,GroupA,United States,remote,7,3.0,5
494440,1,1,GroupA,Canada,hybrid,3,,4
532139,2,3,GroupA,India,hybrid,5,3.0,4
106215,2,1,GroupB,United States,hybrid,6,,3
724598,2,5,GroupC,United States,hybrid,9,1.0,2
858722,4,4,GroupA,United States,remote,4,4.0,1
984950,2,2,GroupC,India,onsite,11,2.0,1
604252,1,1,GroupA,United States,remote,5,,4
248626,1,3,GroupA,India,hybrid,9,5.0,4
891908,1,1,GroupB,United States,hybrid,8,,5
895091,1,3,GroupA,Canada,remote,12,3.0,2
114121,1,1,GroupB,Canada,onsite,6,,4
962684,2,3,GroupA,Canada,hybrid,5,4.0,5
861486,1,3,GroupB,Canada,hybrid,5,4.0,2
686989,2,4,GroupD,United States,hybrid,2,2.0,2
978565,2,1,GroupA,India,hybrid,6,,5
216850,3,3,GroupA,India,hybrid,4,5.0,4
305553,3,5,GroupA,India,remote,6,3.0,3
970469,4,12,GroupB,United States,hybrid,5,1.0,3
708453,1,4,GroupA,United States,hybrid,7,5.0,2
918434,2,2,GroupB,Canada,remote,2,4.0,1
939643,1,4,GroupC,United States,onsite,12,2.0,1
792740,3,16,GroupB,United States,onsite,1,4.0,2
472974,3,3,GroupB,United States,hybrid,5,3.0,3
451453,1,3,GroupA,United States,remote,6,4.0,2
583265,3,9,GroupD,United States,remote,2,4.0,3
566985,2,2,GroupA,United States,hybrid,20,5.0,1
609655,3,5,GroupB,United States,hybrid,3,2.0,5
354458,2,2,GroupD,United States,remote,2,4.0,4
178372,1,4,GroupC,United States,onsite,12,5.0,1
184358,2,9,GroupB,Canada,hybrid,13,4.0,4
678061,2,2,GroupB,United States,remote,4,4.0,2
938803,2,2,GroupB,Canada,remote,5,4.0,5
195050,1,2,GroupA,India,onsite,6,5.0,4
719788,3,9,GroupB,United States,remote,10,3.0,3
933397,1,4,GroupA,United States,hybrid,11,3.0,4
195270,1,2,GroupD,United States,hybrid,5,4.0,5
152188,2,7,GroupC,India,onsite,9,4.0,2
273722,1,3,GroupC,United States,onsite,11,1.0,4
463168,2,5,GroupC,United States,onsite,7,1.0,2
227511,1,2,GroupB,United States,hybrid,6,5.0,3
894405,2,12,GroupD,United States,hybrid,8,4.0,1
149498,4,3,GroupB,United States,hybrid,5,2.0,4
216388,1,3,GroupA,India,hybrid,6,2.0,5
143476,1,1,GroupA,United States,remote,5,,2
591479,2,1,GroupA,Canada,remote,1,,4
760757,1,2,GroupC,India,onsite,7,4.0,1
247923,1,2,GroupB,United States,hybrid,4,4.0,4
515091,3,5,GroupA,United States,hybrid,3,3.0,3
216341,2,3,GroupC,India,hybrid,7,3.0,1
305198,3,6,GroupA,Canada,hybrid,5,5.0,1
455862,2,5,GroupA,Canada,remote,5,4.0,5
506475,1,1,GroupA,Canada,hybrid,10,,5
446720,1,6,GroupA,Canada,remote,6,4.0,4
929167,1,3,GroupB,United States,onsite,9,3.0,3
667358,2,3,GroupC,United States,onsite,13,1.0,3
378668,1,3,GroupB,Canada,hybrid,5,3.0,3
578806,2,3,GroupC,United States,onsite,14,3.0,5
227710,1,2,GroupB,United States,remote,14,1.0,2
743254,1,1,GroupB,Canada,hybrid,8,,5
298591,1,8,GroupA,India,remote,6,4.0,4
500303,1,1,GroupA,United States,remote,3,,3
573441,1,2,GroupA,United States,hybrid,5,2.0,5
282879,2,5,GroupB,United States,onsite,6,3.0,4
464776,1,2,GroupB,United States,remote,5,3.0,4
620866,2,2,GroupA,United States,hybrid,10,5.0,5
810073,3,3,GroupA,India,remote,2,1.0,4
425480,1,4,GroupA,United States,onsite,6,2.0,4
134505,1,1,GroupA,United States,hybrid,4,,3
331373,2,3,GroupA,India,hybrid,8,5.0,5
125006,3,5,GroupB,United States,onsite,4,4.0,4
602358,1,2,GroupA,United States,hybrid,6,4.0,5
712034,2,3,GroupB,United States,hybrid,15,4.0,5
731623,2,4,GroupA,India,remote,4,5.0,4
201518,1,1,GroupC,United States,onsite,11,,2
591333,2,3,GroupB,United States,remote,9,4.0,4
844262,2,2,GroupB,United States,remote,3,2.0,3
728438,1,3,GroupA,India,remote,6,3.0,5
729294,1,2,GroupA,Canada,remote,6,1.0,4
844982,4,11,GroupA,India,hybrid,4,1.0,4
895762,2,1,GroupC,United States,onsite,9,,1
814374,1,3,GroupC,United States,onsite,11,1.0,1
503598,1,3,GroupD,United States,hybrid,4,5.0,3
246039,1,1,GroupB,United States,hybrid,4,,5
966008,2,2,GroupB,United States,remote,4,3.0,2
917464,2,2,GroupC,India,hybrid,10,5.0,3
574983,4,5,GroupA,India,hybrid,2,3.0,1
359897,4,9,GroupA,India,remote,16,1.0,3
129243,3,8,GroupA,India,hybrid,9,4.0,3
349130,1,4,GroupC,India,hybrid,11,2.0,2
120457,3,16,GroupA,Canada,remote,10,3.0,3
938676,1,2,GroupC,United States,onsite,13,1.0,4
558454,2,3,GroupA,Canada,hybrid,9,5.0,4
922258,2,1,GroupA,Canada,remote,5,,2
248955,4,5,GroupA,Canada,remote,3,2.0,2
868013,1,7,GroupC,United States,onsite,9,1.0,2
307660,1,1,GroupA,Canada,hybrid,10,,2
271569,4,15,GroupB,United States,remote,6,4.0,3
528480,1,4,GroupA,Canada,onsite,8,4.0,3
922764,2,2,GroupA,Canada,hybrid,4,2.0,5
572449,1,1,GroupB,Canada,hybrid,2,,5
318229,1,1,GroupA,United States,onsite,14,,5
143204,1,2,GroupB,United States,onsite,10,5.0,3
410886,2,8,GroupA,United States,onsite,8,5.0,1
261353,3,1,GroupD,United States,hybrid,1,,5
665720,1,2,GroupA,Canada,hybrid,6,2.0,5
454302,2,4,GroupB,United States,remote,4,2.0,2
523851,1,1,GroupC,United States,onsite,10,,3
258561,1,1,GroupA,United States,hybrid,4,,3
899567,3,4,GroupA,India,hybrid,1,4.0,1
415958,2,3,GroupA,Canada,remote,5,2.0,5
477499,1,2,GroupB,United States,onsite,3,3.0,5
359997,1,3,GroupA,United States,remote,13,5.0,4
295800,1,2,GroupA,United States,hybrid,7,1.0,3
405795,1,5,GroupA,United States,hybrid,4,2.0,3
571496,1,3,GroupA,Canada,hybrid,6,3.0,5
222446,2,7,GroupB,United States,onsite,4,4.0,3
847055,1,5,GroupA,India,remote,10,3.0,3
725419,1,3,GroupA,United States,remote,5,4.0,4
393693,2,2,GroupA,Canada,onsite,1,5.0,2
575673,1,1,GroupC,United States,onsite,13,,1
771872,2,1,GroupA,Canada,onsite,3,,4
703332,1,1,GroupA,India,hybrid,5,,5
249036,3,6,GroupB,United States,hybrid,10,4.0,1
632689,1,3,GroupB,Canada,onsite,3,2.0,4
469754,2,3,GroupA,India,hybrid,6,3.0,5
961388,1,5,GroupC,United States,onsite,9,3.0,1
140039,3,4,GroupC,United States,onsite,12,2.0,1
476649,2,2,GroupC,United States,onsite,12,1.0,1
984384,2,7,GroupB,United States,hybrid,7,3.0,4
474303,2,1,GroupA,Canada,hybrid,3,,1
521457,1,3,GroupB,United States,onsite,4,3.0,4
809048,3,4,GroupA,India,onsite,12,3.0,3
165289,2,2,GroupB,Canada,onsite,3,4.0,5
617139,2,7,GroupA,United States,hybrid,5,4.0,3
371747,1,1,GroupA,Canada,hybrid,6,,3
494807,2,3,GroupB,United States,remote,2,3.0,5
849133,3,4,GroupA,United States,onsite,3,4.0,5
442867,1,6,GroupB,Canada,hybrid,2,2.0,3
254818,1,3,GroupB,United States,hybrid,7,4.0,5
706487,1,1,GroupA,India,hybrid,6,,5
993574,1,3,GroupA,United States,hybrid,5,2.0,2
851249,3,5,GroupA,Canada,hybrid,6,4.0,3
523266,1,1,GroupA,United States,hybrid,3,,4
417373,1,1,GroupC,United States,onsite,11,,1
502804,1,2,GroupB,Canada,hybrid,7,4.0,3
556350,1,4,GroupC,United States,onsite,12,3.0,1
513632,1,3,GroupB,United States,onsite,5,3.0,1
732485,2,1,GroupA,Canada,hybrid,5,,3
401026,2,1,GroupA,United States,onsite,5,,5
509957,1,1,GroupD,United States,hybrid,4,,5
946961,2,8,GroupC,United States,onsite,16,3.0,1
428323,1,2,GroupB,United States,hybrid,7,3.0,4
458940,4,4,GroupA,United States,hybrid,3,2.0,5
481272,2,1,GroupA,India,hybrid,1,,5
197048,1,4,GroupA,United States,remote,5,1.0,2
726381,1,1,GroupB,United States,onsite,4,,2
752569,2,2,GroupA,United States,hybrid,4,5.0,3
268523,1,2,GroupC,United States,onsite,15,1.0,1
697588,1,2,GroupD,United States,hybrid,2,3.0,4
114723,1,8,GroupA,United States,hybrid,4,2.0,4
370762,1,2,GroupD,United States,remote,5,5.0,3
752220,1,7,GroupA,United States,remote,17,2.0,2
314874,1,2,GroupD,United States,hybrid,1,5.0,2
758845,2,6,GroupB,United States,hybrid,7,1.0,1
261495,2,2,GroupC,India,onsite,13,2.0,3
572499,2,5,GroupA,Canada,hybrid,5,4.0,3
705233,2,1,GroupB,United States,remote,4,,4
692384,2,4,GroupB,United States,hybrid,8,2.0,4
668032,1,8,GroupA,India,hybrid,7,3.0,3
227897,2,4,GroupA,United States,remote,10,1.0,1
838882,2,8,GroupB,United States,hybrid,8,3.0,3
931861,2,3,GroupA,United States,hybrid,8,3.0,4
318191,2,3,GroupC,United States,onsite,16,4.0,2
630085,1,2,GroupA,India,hybrid,19,5.0,3
511530,1,2,GroupC,United States,onsite,9,1.0,4
604556,3,4,GroupB,United States,hybrid,10,5.0,5
534010,1,2,GroupA,India,hybrid,5,5.0,5
494112,3,3,GroupA,India,onsite,2,4.0,5
103538,1,1,GroupA,India,remote,2,,5
421030,1,2,GroupC,United States,onsite,9,2.0,4
932721,1,3,GroupC,United States,onsite,14,2.0,2
273765,1,5,GroupA,India,onsite,7,4.0,2
108836,2,6,GroupA,India,hybrid,2,5.0,5
960635,1,3,GroupC,India,hybrid,11,1.0,5
816615,2,10,GroupA,United States,hybrid,6,2.0,1
311803,2,3,GroupA,India,remote,5,2.0,5
626834,2,7,GroupA,India,hybrid,6,5.0,4
452119,1,2,GroupB,United States,onsite,10,2.0,4
415685,2,5,GroupC,United States,onsite,11,3.0,4
187779,1,3,GroupA,India,onsite,8,5.0,5
247841,2,1,GroupA,United States,hybrid,6,,2
217338,1,2,GroupA,United States,onsite,6,5.0,5
264699,1,1,GroupC,India,onsite,12,,3
129146,1,1,GroupA,United States,remote,4,,5
376980,2,3,GroupC,United States,hybrid,11,1.0,1
192077,3,6,GroupA,Canada,hybrid,5,1.0,1
917957,1,2,GroupA,Canada,remote,6,2.0,2
764119,1,8,GroupB,United States,onsite,13,3.0,3
836104,1,3,GroupC,United States,onsite,13,2.0,1
352769,2,4,GroupB,United States,hybrid,3,5.0,4
188798,1,2,GroupA,Canada,hybrid,3,4.0,5
355741,1,2,GroupA,India,remote,5,5.0,3
948546,3,6,GroupA,United States,hybrid,4,2.0,3
529165,1,2,GroupA,United States,remote,6,2.0,5
212244,3,6,GroupA,Canada,remote,10,4.0,5
768297,2,2,GroupC,India,onsite,12,1.0,1
660434,2,1,GroupC,United States,onsite,11,,3
527895,1,6,GroupA,United States,onsite,7,3.0,1
920057,1,7,GroupC,India,onsite,12,1.0,5
140283,2,1,GroupA,India,remote,7,,3
852660,1,1,GroupC,United States,onsite,11,,1
458314,2,2,GroupA,United States,onsite,6,4.0,1
652300,2,1,GroupA,Canada,hybrid,9,,4
161009,3,5,GroupA,India,hybrid,3,1.0,3
785843,4,1,GroupA,India,onsite,5,,4
307586,1,5,GroupD,United States,hybrid,3,4.0,1
875735,2,4,GroupD,United States,remote,2,2.0,1
